window_id,t,timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,label,mode
9,41,1008.540000,10.008423,-0.105134,0.090953,-0.000331,4.046843,0.006037,1,3
9,42,1008.560000,10.006457,-0.117223,0.057653,-0.011170,4.053003,0.011391,1,3
9,43,1008.580000,10.003717,-0.086085,0.042117,-0.006600,4.042946,0.006304,1,3
9,44,1008.600000,10.000211,-0.083782,0.093229,-0.012758,3.842550,0.020399,1,3
9,45,1008.620000,9.995955,-0.062369,0.058128,-0.012965,3.641741,0.004874,1,3
9,46,1008.640000,9.990965,-0.065254,0.027781,-0.006959,3.439237,0.012646,1,3
9,47,1008.660000,9.985261,-0.028891,0.033069,-0.016029,0.000000,0.014137,1,3
9,48,1008.680000,9.978866,-0.040227,0.037886,-0.018119,3.038735,0.001445,1,3
9,49,1008.700000,9.971803,-0.021859,0.015389,-0.009322,2.838219,0.010868,1,3
9,50,1008.720000,9.964103,-0.011870,0.013892,-0.015761,2.634500,0.008407,1,3
9,51,1008.740000,9.955794,-0.001125,-0.012578,-0.015273,2.422749,0.008389,1,3
9,52,1008.760000,9.946909,0.004542,-0.037470,-0.023412,2.224605,0.014990,1,3
9,53,1008.780000,9.937485,0.025235,-0.009085,-0.021265,0.000000,0.008847,1,3
9,54,1008.800000,9.927557,0.008956,-0.015606,-0.014307,1.820725,0.017011,1,3
9,55,1008.820000,9.917165,0.062453,-0.014639,-0.017048,0.000000,0.003363,1,3
9,56,1008.840000,9.906351,0.038981,-0.042908,-0.011781,1.419994,0.003590,1,3
9,57,1008.860000,9.895156,0.026286,-0.063687,-0.021249,1.214215,0.007606,1,3
9,58,1008.880000,9.883625,0.064554,-0.060836,-0.017981,1.018178,0.005705,1,3
9,59,1008.900000,9.871803,0.051431,-0.024129,-0.017294,0.808575,0.004311,1,3
9,60,1008.920000,9.859738,0.088732,-0.061258,-0.018897,0.000000,-0.003471,1,3
9,61,1008.940000,9.847476,0.125826,-0.058365,-0.015215,0.406856,0.012744,1,3
9,62,1008.960000,9.835067,0.071287,-0.056244,-0.023930,0.191382,0.008848,1,3
9,63,1008.980000,9.822558,0.098172,-0.061720,-0.016213,-0.002793,0.009040,1,3
